DATE,MATRIX,SAMPLE NAME,LOCATION,STATE NAME,CAS NUMBER,SUBSTANCE,RESULT,UNIT,REPORTING LIMIT,REPORTING LIMIT UNIT,DETECTED,LATITUDE,LONGITUDE
TIME,CAT,ID,ID,ID,ID,CAT,CONT,CAT,CONT,CAT,CAT/SENSITIVE,CONT,CONT
08/18/2010 12:00 AM,Air,GI08-20100817-0853-PUF,GI08,Louisiana,205-99-2,Benzo(b)fluoranthene,,ug/m3,0.034,ug/m3,false,69,70358
08/18/2010 12:00 AM,Air,V03-20100817-0840-24,V03,Louisiana,108-88-3,Toluene,,ug/m3,0.63,ug/m3,false,38,70041
08/18/2010 12:00 AM,Air,V03-20100817-0840-24,V03,Louisiana,179601-23-1,m p-Xylene,,ug/m3,0.73,ug/m3,false,99,70041
08/18/2010 12:00 AM,Air,V03-20100817-0840-24,V03,Louisiana,71-43-2,Benzene,,ug/m3,0.54,ug/m3,false,37,70041
08/18/2010 12:00 AM,Air,V03-20100817-0840-24,V03,Louisiana,100-41-4,Ethylbenzene,,ug/m3,0.73,ug/m3,false,99,70041
08/18/2010 12:00 AM,Air,V03-20100817-0840-24,V03,Louisiana,95-47-6,o-Xylene,,ug/m3,0.73,ug/m3,false,88,70041
08/18/2010 12:00 AM,Air,GI08-20100817-0836-24,GI08,Louisiana,108-88-3,Toluene,,ug/m3,0.67,ug/m3,false,65,70358
08/18/2010 12:00 AM,Air,GI08-20100817-0836-24,GI08,Louisiana,95-47-6,o-Xylene,,ug/m3,0.78,ug/m3,false,68,70358
08/18/2010 12:00 AM,Air,GI08-20100817-0836-24,GI08,Louisiana,179601-23-1,m p-Xylene,,ug/m3,0.78,ug/m3,false,49,70358
08/18/2010 12:00 AM,Air,GI08-20100817-0836-24,GI08,Louisiana,100-41-4,Ethylbenzene,,ug/m3,0.78,ug/m3,false,87,70358
08/18/2010 12:00 AM,Air,GI08-20100817-0836-24,GI08,Louisiana,71-43-2,Benzene,,ug/m3,0.57,ug/m3,false,73,70358
08/18/2010 12:00 AM,Air,GI08-20100817-0834-P,GI08,Louisiana,EDF-213,PM2.5,8.46,ug/m3,0,,true,8,70358
08/18/2010 12:00 AM,Air,V03-20100817-0840-P,V03,Louisiana,EDF-213,PM2.5,7.42,ug/m3,0,,true,4,70041
08/18/2010 12:00 AM,Air,C04-20100817-0851-PUF,C04,Louisiana,56-55-3,Benz[a]anthracene,,ug/m3,0.031,ug/m3,false,33,70032
08/18/2010 12:00 AM,Air,C04-20100817-0851-PUF,C04,Louisiana,91-20-3,Naphthalene,0.016,ug/m3,0.031,ug/m3,true,60,70032
08/18/2010 12:00 AM,Air,C04-20100817-0851-PUF,C04,Louisiana,53-70-3,Dibenz[a h]anthracene,,ug/m3,0.031,ug/m3,false,80,70032
08/18/2010 12:00 AM,Air,C04-20100817-0851-PUF,C04,Louisiana,193-39-5,Indeno[1 2 3-cd]pyrene,,ug/m3,0.031,ug/m3,false,1,70032
08/18/2010 12:00 AM,Air,C04-20100817-0851-PUF,C04,Louisiana,50-32-8,Benzo[a]pyrene,,ug/m3,0.031,ug/m3,false,51,70032
08/18/2010 12:00 AM,Air,C04-20100817-0851-PUF,C04,Louisiana,207-08-9,Benzo[k]fluoranthene,,ug/m3,0.031,ug/m3,false,67,70032
08/18/2010 12:00 AM,Air,C04-20100817-0851-PUF,C04,Louisiana,205-99-2,Benzo(b)fluoranthene,,ug/m3,0.031,ug/m3,false,34,70032
08/18/2010 12:00 AM,Air,C04-20100817-0851-PUF,C04,Louisiana,218-01-9,Chrysene,,ug/m3,0.031,ug/m3,false,23,70032
08/18/2010 12:00 AM,Air,C04-20100817-0849-P,C04,Louisiana,EDF-213,PM2.5,9.89,ug/m3,0,,true,48,70032
08/18/2010 12:00 AM,Air,C04-20100817-0847-24,C04,Louisiana,95-47-6,o-Xylene,,ug/m3,0.69,ug/m3,false,21,70032
08/18/2010 12:00 AM,Air,C04-20100817-0847-24,C04,Louisiana,71-43-2,Benzene,,ug/m3,0.5,ug/m3,false,1,70032
08/18/2010 12:00 AM,Air,C04-20100817-0847-24,C04,Louisiana,100-41-4,Ethylbenzene,,ug/m3,0.69,ug/m3,false,88,70032
08/18/2010 12:00 AM,Air,C04-20100817-0847-24,C04,Louisiana,108-88-3,Toluene,0.66,ug/m3,0.6,ug/m3,true,85,70032
08/18/2010 12:00 AM,Air,C04-20100817-0847-24,C04,Louisiana,179601-23-1,m p-Xylene,,ug/m3,0.69,ug/m3,false,97,70032
08/18/2010 12:00 AM,Air,V02-20100817-0810-24,V02,Louisiana,179601-23-1,m p-Xylene,,ug/m3,0.67,ug/m3,false,94,70091
08/18/2010 12:00 AM,Air,V02-20100817-0810-24,V02,Louisiana,95-47-6,o-Xylene,,ug/m3,0.67,ug/m3,false,22,70091
08/18/2010 12:00 AM,Air,V02-20100817-0810-24,V02,Louisiana,100-41-4,Ethylbenzene,,ug/m3,0.67,ug/m3,false,10,70091
08/18/2010 12:00 AM,Air,V02-20100817-0810-24,V02,Louisiana,108-88-3,Toluene,0.72,ug/m3,0.58,ug/m3,true,96,70091
08/18/2010 12:00 AM,Air,V02-20100817-0810-24,V02,Louisiana,71-43-2,Benzene,,ug/m3,0.5,ug/m3,false,86,70091
08/18/2010 12:00 AM,Air,V02-20100817-0810-P,V02,Louisiana,EDF-213,PM2.5,10.47,ug/m3,0,,true,46,70091
08/18/2010 12:00 AM,Air,GI05-20100817-0758-24,GI05,,95-47-6,o-Xylene,,ug/m3,0.81,ug/m3,false,73,
08/18/2010 12:00 AM,Air,GI05-20100817-0758-24,GI05,,179601-23-1,m p-Xylene,,ug/m3,0.81,ug/m3,false,59,
08/18/2010 12:00 AM,Air,GI05-20100817-0758-24,GI05,,100-41-4,Ethylbenzene,,ug/m3,0.81,ug/m3,false,11,
08/18/2010 12:00 AM,Air,GI05-20100817-0758-24,GI05,,71-43-2,Benzene,,ug/m3,0.6,ug/m3,false,2,
08/18/2010 12:00 AM,Air,GI05-20100817-0758-24,GI05,,108-88-3,Toluene,,ug/m3,0.7,ug/m3,false,19,
08/18/2010 12:00 AM,Air,GI05-20100817-0756-P,GI05,,EDF-213,PM2.5,7.46,ug/m3,0,,true,10,
08/18/2010 12:00 AM,Air,C05-20100817-0744-P,C05,Louisiana,EDF-213,PM2.5,10.81,ug/m3,0,,true,48,70085
08/18/2010 12:00 AM,Air,C05-20100817-0739-24,C05,Louisiana,95-47-6,o-Xylene,,ug/m3,0.76,ug/m3,false,87,70085
08/18/2010 12:00 AM,Air,C05-20100817-0739-24,C05,Louisiana,179601-23-1,m p-Xylene,,ug/m3,0.76,ug/m3,false,0,70085
08/18/2010 12:00 AM,Air,C05-20100817-0739-24,C05,Louisiana,100-41-4,Ethylbenzene,,ug/m3,0.76,ug/m3,false,56,70085
08/18/2010 12:00 AM,Air,C05-20100817-0739-24,C05,Louisiana,108-88-3,Toluene,,ug/m3,0.66,ug/m3,false,68,70085
08/18/2010 12:00 AM,Air,C05-20100817-0739-24,C05,Louisiana,71-43-2,Benzene,,ug/m3,0.56,ug/m3,false,64,70085
08/18/2010 12:00 AM,Air,C02-20100817-0652-24,C02,Louisiana,100-41-4,Ethylbenzene,,ug/m3,0.7,ug/m3,false,18,70085
08/18/2010 12:00 AM,Air,C02-20100817-0652-24,C02,Louisiana,179601-23-1,m p-Xylene,,ug/m3,0.7,ug/m3,false,63,70085
08/18/2010 12:00 AM,Air,C02-20100817-0652-24,C02,Louisiana,95-47-6,o-Xylene,,ug/m3,0.7,ug/m3,false,36,70085
08/18/2010 12:00 AM,Air,C02-20100817-0652-24,C02,Louisiana,71-43-2,Benzene,,ug/m3,0.51,ug/m3,false,50,70085
08/18/2010 12:00 AM,Air,C02-20100817-0652-24,C02,Louisiana,108-88-3,Toluene,0.62,ug/m3,0.61,ug/m3,true,15,70085
08/18/2010 12:00 AM,Air,C02-20100817-0657-P,C02,Louisiana,EDF-213,PM2.5,7.27,ug/m3,0,,true,60,70085
08/17/2010 12:00 AM,Air,0081904-01,PEFL,Florida,218-01-9,Chrysene,0.000104,ug/m3,0.0000593,ug/m3,true,1,32508
08/17/2010 12:00 AM,Air,0081901-01,FAAL,Alabama,91-20-3,Naphthalene,0.00749,ug/m3,0.00213,ug/m3,true,26,36532
08/17/2010 12:00 AM,Air,0081901-01,FAAL,Alabama,56-55-3,Benz[a]anthracene,,ug/m3,0.0000777,ug/m3,false,57,36532
08/17/2010 12:00 AM,Air,0081901-01,FAAL,Alabama,50-32-8,Benzo[a]pyrene,,ug/m3,0.0000719,ug/m3,false,0,36532
08/17/2010 12:00 AM,Air,0081901-01,FAAL,Alabama,205-99-2,Benzo(b)fluoranthene,,ug/m3,0.000104,ug/m3,false,51,36532
08/17/2010 12:00 AM,Air,0081901-01,FAAL,Alabama,207-08-9,Benzo[k]fluoranthene,,ug/m3,0.0000706,ug/m3,false,97,36532
08/17/2010 12:00 AM,Air,0081901-01,FAAL,Alabama,218-01-9,Chrysene,,ug/m3,0.0000611,ug/m3,false,15,36532
08/17/2010 12:00 AM,Air,0081901-03,FAAL,Alabama,95-47-6,o-Xylene,0.08,ug/m3,0.04,ug/m3,true,75,36532
08/17/2010 12:00 AM,Air,0081901-03,FAAL,Alabama,108-88-3,Toluene,0.43,ug/m3,0.04,ug/m3,true,98,36532
08/17/2010 12:00 AM,Air,0081901-03,FAAL,Alabama,100-41-4,Ethylbenzene,0.08,ug/m3,0.05,ug/m3,true,11,36532
08/17/2010 12:00 AM,Air,0081905-01,WAMS,Mississippi,91-20-3,Naphthalene,0.01,ug/m3,0.00159,ug/m3,true,26,39576
08/17/2010 12:00 AM,Air,0081905-01,WAMS,Mississippi,193-39-5,Indeno[1 2 3-cd]pyrene,0.0000903,ug/m3,0.0000366,ug/m3,true,60,39576
08/17/2010 12:00 AM,Air,0081905-01,WAMS,Mississippi,218-01-9,Chrysene,0.000286,ug/m3,0.0000458,ug/m3,true,66,39576
08/17/2010 12:00 AM,Air,0081905-01,WAMS,Mississippi,207-08-9,Benzo[k]fluoranthene,0.0000562,ug/m3,0.0000529,ug/m3,true,58,39576
08/17/2010 12:00 AM,Air,0081905-02,WAMS,Mississippi,53-70-3,Dibenz[a h]anthracene,,ug/m3,0.0000452,ug/m3,false,46,39576
08/17/2010 12:00 AM,Air,0081901-01,FAAL,Alabama,193-39-5,Indeno[1 2 3-cd]pyrene,,ug/m3,0.0000488,ug/m3,false,83,36532
08/17/2010 12:00 AM,Air,0081901-01,FAAL,Alabama,53-70-3,Dibenz[a h]anthracene,,ug/m3,0.0000603,ug/m3,false,21,36532
08/17/2010 12:00 AM,Air,0081901-03,FAAL,Alabama,179601-23-1,m p-Xylene,0.19,ug/m3,0.05,ug/m3,true,11,36532
08/17/2010 12:00 AM,Air,0081902-02,GPMS,Mississippi,179601-23-1,m p-Xylene,0.15,ug/m3,0.05,ug/m3,true,52,39507
08/17/2010 12:00 AM,Air,0081903-01,PCFL,Florida,91-20-3,Naphthalene,0.00634,ug/m3,0.0018,ug/m3,true,21,32408
08/17/2010 12:00 AM,Air,0081903-01,PCFL,Florida,193-39-5,Indeno[1 2 3-cd]pyrene,,ug/m3,0.0000413,ug/m3,false,80,32408
08/17/2010 12:00 AM,Air,0081903-01,PCFL,Florida,53-70-3,Dibenz[a h]anthracene,,ug/m3,0.000051,ug/m3,false,8,32408
08/17/2010 12:00 AM,Air,0081903-01,PCFL,Florida,205-99-2,Benzo(b)fluoranthene,,ug/m3,0.000088,ug/m3,false,2,32408
08/17/2010 12:00 AM,Air,0081902-02,GPMS,Mississippi,71-43-2,Benzene,0.26,ug/m3,0.05,ug/m3,true,1,39507
08/17/2010 12:00 AM,Air,0081905-03,WAMS,Mississippi,95-47-6,o-Xylene,0.09,ug/m3,0.04,ug/m3,true,3,39576
08/17/2010 12:00 AM,Air,0081905-04,WAMS,Mississippi,100-41-4,Ethylbenzene,0.1,ug/m3,0.05,ug/m3,true,94,39576
08/17/2010 12:00 AM,Air,0081905-03,WAMS,Mississippi,179601-23-1,m p-Xylene,0.19,ug/m3,0.05,ug/m3,true,33,39576
08/17/2010 12:00 AM,Air,0081905-03,WAMS,Mississippi,100-41-4,Ethylbenzene,0.08,ug/m3,0.05,ug/m3,true,78,39576
08/17/2010 12:00 AM,Air,0081905-04,WAMS,Mississippi,71-43-2,Benzene,0.41,ug/m3,0.05,ug/m3,true,87,39576
08/17/2010 12:00 AM,Air,0081904-02,PEFL,Florida,179601-23-1,m p-Xylene,0.55,ug/m3,0.05,ug/m3,true,90,32508
08/17/2010 12:00 AM,Air,0081904-02,PEFL,Florida,100-41-4,Ethylbenzene,0.17,ug/m3,0.05,ug/m3,true,91,32508
08/17/2010 12:00 AM,Air,0081903-02,PCFL,Florida,95-47-6,o-Xylene,0.04,ug/m3,0.04,ug/m3,true,16,32408
08/17/2010 12:00 AM,Air,0081903-02,PCFL,Florida,108-88-3,Toluene,0.26,ug/m3,0.04,ug/m3,true,60,32408
08/17/2010 12:00 AM,Air,0081905-03,WAMS,Mississippi,108-88-3,Toluene,0.61,ug/m3,0.04,ug/m3,true,75,39576
08/17/2010 12:00 AM,Air,0081904-02,PEFL,Florida,95-47-6,o-Xylene,0.21,ug/m3,0.04,ug/m3,true,76,32508
08/17/2010 12:00 AM,Air,0081904-02,PEFL,Florida,108-88-3,Toluene,1.4,ug/m3,0.04,ug/m3,true,62,32508
08/17/2010 12:00 AM,Air,0081901-03,FAAL,Alabama,71-43-2,Benzene,0.24,ug/m3,0.05,ug/m3,true,18,36532
08/17/2010 12:00 AM,Air,0081902-01,GPMS,Mississippi,91-20-3,Naphthalene,0.00799,ug/m3,0.00162,ug/m3,true,92,39507
08/17/2010 12:00 AM,Air,0081902-01,GPMS,Mississippi,193-39-5,Indeno[1 2 3-cd]pyrene,,ug/m3,0.0000372,ug/m3,false,98,39507
08/17/2010 12:00 AM,Air,0081902-01,GPMS,Mississippi,50-32-8,Benzo[a]pyrene,,ug/m3,0.0000548,ug/m3,false,49,39507
08/17/2010 12:00 AM,Air,0081902-01,GPMS,Mississippi,207-08-9,Benzo[k]fluoranthene,,ug/m3,0.0000537,ug/m3,false,60,39507
08/17/2010 12:00 AM,Air,0081902-01,GPMS,Mississippi,218-01-9,Chrysene,0.0000903,ug/m3,0.0000465,ug/m3,true,22,39507
08/17/2010 12:00 AM,Air,0081902-01,GPMS,Mississippi,56-55-3,Benz[a]anthracene,,ug/m3,0.0000592,ug/m3,false,34,39507
08/17/2010 12:00 AM,Air,0081903-01,PCFL,Florida,56-55-3,Benz[a]anthracene,,ug/m3,0.0000657,ug/m3,false,96,32408
08/17/2010 12:00 AM,Air,0081904-02,PEFL,Florida,71-43-2,Benzene,0.45,ug/m3,0.05,ug/m3,true,29,32508
08/17/2010 12:00 AM,Air,0081903-02,PCFL,Florida,100-41-4,Ethylbenzene,,ug/m3,0.05,ug/m3,false,57,32408
08/17/2010 12:00 AM,Air,0081905-01,WAMS,Mississippi,205-99-2,Benzo(b)fluoranthene,0.000178,ug/m3,0.000078,ug/m3,true,34,39576
08/17/2010 12:00 AM,Air,0081905-01,WAMS,Mississippi,50-32-8,Benzo[a]pyrene,0.000086,ug/m3,0.0000539,ug/m3,true,82,39576
08/17/2010 12:00 AM,Air,0081905-01,WAMS,Mississippi,56-55-3,Benz[a]anthracene,,ug/m3,0.0000583,ug/m3,false,57,39576
08/17/2010 12:00 AM,Air,0081905-01,WAMS,Mississippi,53-70-3,Dibenz[a h]anthracene,,ug/m3,0.0000452,ug/m3,false,55,39576
08/17/2010 12:00 AM,Air,0081905-02,WAMS,Mississippi,91-20-3,Naphthalene,0.02,ug/m3,0.00159,ug/m3,true,30,39576
08/17/2010 12:00 AM,Air,0081905-02,WAMS,Mississippi,193-39-5,Indeno[1 2 3-cd]pyrene,0.0000823,ug/m3,0.0000366,ug/m3,true,16,39576
08/17/2010 12:00 AM,Air,0081904-01,PEFL,Florida,53-70-3,Dibenz[a h]anthracene,,ug/m3,0.0000585,ug/m3,false,44,32508
08/17/2010 12:00 AM,Air,0081904-01,PEFL,Florida,56-55-3,Benz[a]anthracene,,ug/m3,0.0000754,ug/m3,false,95,32508
08/17/2010 12:00 AM,Air,0081904-01,PEFL,Florida,91-20-3,Naphthalene,0.03,ug/m3,0.00206,ug/m3,true,43,32508
08/17/2010 12:00 AM,Air,0081904-01,PEFL,Florida,193-39-5,Indeno[1 2 3-cd]pyrene,,ug/m3,0.0000473,ug/m3,false,43,32508
08/17/2010 12:00 AM,Air,0081903-01,PCFL,Florida,50-32-8,Benzo[a]pyrene,,ug/m3,0.0000608,ug/m3,false,49,32408
08/17/2010 12:00 AM,Air,0081903-01,PCFL,Florida,207-08-9,Benzo[k]fluoranthene,,ug/m3,0.0000596,ug/m3,false,31,32408
08/17/2010 12:00 AM,Air,0081903-01,PCFL,Florida,218-01-9,Chrysene,0.0000714,ug/m3,0.0000517,ug/m3,true,56,32408
08/17/2010 12:00 AM,Air,0081905-04,WAMS,Mississippi,179601-23-1,m p-Xylene,0.22,ug/m3,0.05,ug/m3,true,88,39576
08/17/2010 12:00 AM,Air,0081905-04,WAMS,Mississippi,95-47-6,o-Xylene,0.1,ug/m3,0.04,ug/m3,true,41,39576
08/17/2010 12:00 AM,Air,0081902-01,GPMS,Mississippi,53-70-3,Dibenz[a h]anthracene,,ug/m3,0.000046,ug/m3,false,69,39507
08/17/2010 12:00 AM,Air,0081902-01,GPMS,Mississippi,205-99-2,Benzo(b)fluoranthene,,ug/m3,0.0000793,ug/m3,false,17,39507
08/17/2010 12:00 AM,Air,0081903-02,PCFL,Florida,71-43-2,Benzene,0.14,ug/m3,0.05,ug/m3,true,21,32408
08/17/2010 12:00 AM,Air,0081905-04,WAMS,Mississippi,108-88-3,Toluene,0.66,ug/m3,0.04,ug/m3,true,88,39576
08/17/2010 12:00 AM,Air,0081905-03,WAMS,Mississippi,71-43-2,Benzene,0.38,ug/m3,0.05,ug/m3,true,27,39576
08/17/2010 12:00 AM,Air,0081903-02,PCFL,Florida,179601-23-1,m p-Xylene,0.1,ug/m3,0.05,ug/m3,true,24,32408
08/17/2010 12:00 AM,Air,0081905-02,WAMS,Mississippi,218-01-9,Chrysene,0.000264,ug/m3,0.0000458,ug/m3,true,4,39576
08/17/2010 12:00 AM,Air,0081905-02,WAMS,Mississippi,207-08-9,Benzo[k]fluoranthene,,ug/m3,0.0000529,ug/m3,false,17,39576
08/17/2010 12:00 AM,Air,0081905-02,WAMS,Mississippi,205-99-2,Benzo(b)fluoranthene,0.00018,ug/m3,0.000078,ug/m3,true,86,39576
08/17/2010 12:00 AM,Air,0081905-02,WAMS,Mississippi,50-32-8,Benzo[a]pyrene,0.000078,ug/m3,0.0000539,ug/m3,true,40,39576
08/17/2010 12:00 AM,Air,0081902-02,GPMS,Mississippi,100-41-4,Ethylbenzene,0.07,ug/m3,0.05,ug/m3,true,74,39507
08/17/2010 12:00 AM,Air,0081902-02,GPMS,Mississippi,95-47-6,o-Xylene,0.06,ug/m3,0.04,ug/m3,true,90,39507
08/17/2010 12:00 AM,Air,0081902-02,GPMS,Mississippi,108-88-3,Toluene,0.37,ug/m3,0.04,ug/m3,true,3,39507
08/17/2010 12:00 AM,Air,0081904-01,PEFL,Florida,50-32-8,Benzo[a]pyrene,,ug/m3,0.0000697,ug/m3,false,48,32508
08/17/2010 12:00 AM,Air,0081904-01,PEFL,Florida,205-99-2,Benzo(b)fluoranthene,,ug/m3,0.000101,ug/m3,false,10,32508
08/17/2010 12:00 AM,Air,0081904-01,PEFL,Florida,207-08-9,Benzo[k]fluoranthene,,ug/m3,0.0000684,ug/m3,false,64,32508
08/17/2010 12:00 AM,Air,V06-20100816-1939-PUF,V06,Louisiana,91-20-3,Naphthalene,0.0039,ug/m3,0.034,ug/m3,true,24,70041
08/17/2010 12:00 AM,Air,V06-20100816-1939-PUF,V06,Louisiana,193-39-5,Indeno[1 2 3-cd]pyrene,,ug/m3,0.034,ug/m3,false,5,70041
08/17/2010 12:00 AM,Air,V06-20100816-1939-PUF,V06,Louisiana,53-70-3,Dibenz[a h]anthracene,,ug/m3,0.034,ug/m3,false,22,70041
08/17/2010 12:00 AM,Air,V06-20100816-1939-PUF,V06,Louisiana,50-32-8,Benzo[a]pyrene,,ug/m3,0.034,ug/m3,false,96,70041
08/17/2010 12:00 AM,Air,V06-20100816-1939-PUF,V06,Louisiana,218-01-9,Chrysene,,ug/m3,0.034,ug/m3,false,92,70041
08/17/2010 12:00 AM,Air,V06-20100816-1939-PUF,V06,Louisiana,205-99-2,Benzo(b)fluoranthene,,ug/m3,0.034,ug/m3,false,85,70041
08/17/2010 12:00 AM,Air,V06-20100816-1939-PUF,V06,Louisiana,207-08-9,Benzo[k]fluoranthene,,ug/m3,0.034,ug/m3,false,85,70041
08/17/2010 12:00 AM,Air,V06-20100816-1939-PUF,V06,Louisiana,56-55-3,Benz[a]anthracene,,ug/m3,0.034,ug/m3,false,1,70041
08/17/2010 12:00 AM,Air,V06-20100816-0925-24,V06,Louisiana,100-41-4,Ethylbenzene,,ug/m3,0.81,ug/m3,false,93,70041
08/17/2010 12:00 AM,Air,V06-20100816-0925-24,V06,Louisiana,179601-23-1,m p-Xylene,,ug/m3,0.81,ug/m3,false,97,70041
08/17/2010 12:00 AM,Air,V06-20100816-0925-24,V06,Louisiana,95-47-6,o-Xylene,,ug/m3,0.81,ug/m3,false,77,70041
08/17/2010 12:00 AM,Air,V06-20100816-0925-24,V06,Louisiana,71-43-2,Benzene,,ug/m3,0.6,ug/m3,false,0,70041
08/17/2010 12:00 AM,Air,V06-20100816-0925-24,V06,Louisiana,108-88-3,Toluene,,ug/m3,0.7,ug/m3,false,1,70041
08/17/2010 12:00 AM,Air,GI09-20100816-0927-P,GI09,Louisiana,EDF-213,PM2.5,8.90553,ug/m3,0,,true,34,70357
08/17/2010 12:00 AM,Air,V06-20100816-0925-P,V06,Louisiana,EDF-213,PM2.5,8.96899,ug/m3,0,,true,86,70041
08/17/2010 12:00 AM,Air,V06-20100816-0925-PD,V06,Louisiana,EDF-213,PM2.5,9.50984,ug/m3,0,,true,58,70041
08/17/2010 12:00 AM,Air,C04-20100816-0854-PUF,C04,Louisiana,91-20-3,Naphthalene,0.016,ug/m3,0.031,ug/m3,true,66,70032
08/17/2010 12:00 AM,Air,C04-20100816-0854-PUF,C04,Louisiana,56-55-3,Benz[a]anthracene,,ug/m3,0.031,ug/m3,false,90,70032
08/17/2010 12:00 AM,Air,C04-20100816-0854-PUF,C04,Louisiana,53-70-3,Dibenz[a h]anthracene,,ug/m3,0.031,ug/m3,false,27,70032
08/17/2010 12:00 AM,Air,C04-20100816-0854-PUF,C04,Louisiana,193-39-5,Indeno[1 2 3-cd]pyrene,,ug/m3,0.031,ug/m3,false,16,70032
08/17/2010 12:00 AM,Air,C04-20100816-0854-PUF,C04,Louisiana,50-32-8,Benzo[a]pyrene,,ug/m3,0.031,ug/m3,false,59,70032
08/17/2010 12:00 AM,Air,C04-20100816-0854-PUF,C04,Louisiana,207-08-9,Benzo[k]fluoranthene,,ug/m3,0.031,ug/m3,false,22,70032
08/17/2010 12:00 AM,Air,C04-20100816-0854-PUF,C04,Louisiana,205-99-2,Benzo(b)fluoranthene,,ug/m3,0.031,ug/m3,false,61,70032
08/17/2010 12:00 AM,Air,C04-20100816-0854-PUF,C04,Louisiana,218-01-9,Chrysene,,ug/m3,0.031,ug/m3,false,42,70032
08/17/2010 12:00 AM,Air,C04-20100816-0908-24,C04,Louisiana,179601-23-1,m p-Xylene,,ug/m3,0.78,ug/m3,false,73,70032
08/17/2010 12:00 AM,Air,C04-20100816-0908-24,C04,Louisiana,95-47-6,o-Xylene,,ug/m3,0.78,ug/m3,false,80,70032
08/17/2010 12:00 AM,Air,C04-20100816-0908-24,C04,Louisiana,71-43-2,Benzene,0.59,ug/m3,0.57,ug/m3,true,29,70032
08/17/2010 12:00 AM,Air,V03-20100816-0840-24,V03,Louisiana,71-43-2,Benzene,,ug/m3,0.5,ug/m3,false,6,70041
08/17/2010 12:00 AM,Air,V03-20100816-0840-24,V03,Louisiana,100-41-4,Ethylbenzene,,ug/m3,0.67,ug/m3,false,28,70041
08/17/2010 12:00 AM,Air,C04-20100816-0908-24,C04,Louisiana,108-88-3,Toluene,0.88,ug/m3,0.67,ug/m3,true,50,70032
08/17/2010 12:00 AM,Air,V03-20100816-0840-24,V03,Louisiana,108-88-3,Toluene,,ug/m3,0.58,ug/m3,false,21,70041
08/17/2010 12:00 AM,Air,V03-20100816-0840-24,V03,Louisiana,95-47-6,o-Xylene,,ug/m3,0.67,ug/m3,false,29,70041
08/17/2010 12:00 AM,Air,V03-20100816-0840-24,V03,Louisiana,179601-23-1,m p-Xylene,,ug/m3,0.67,ug/m3,false,98,70041
08/17/2010 12:00 AM,Air,C04-20100816-0908-24,C04,Louisiana,100-41-4,Ethylbenzene,,ug/m3,0.78,ug/m3,false,4,70032
08/17/2010 12:00 AM,Air,C04-20100816-0903-P,C04,Louisiana,EDF-213,PM2.5,9.36441,ug/m3,0,,true,45,70032
08/17/2010 12:00 AM,Air,V03-20100816-0840-P,V03,Louisiana,EDF-213,PM2.5,11.7721,ug/m3,0,,true,36,70041
08/17/2010 12:00 AM,Air,GI09-20100816-0929-24,GI09,Louisiana,71-43-2,Benzene,3.5,ug/m3,0.88,ug/m3,true,41,70357
08/17/2010 12:00 AM,Air,GI09-20100816-0929-24,GI09,Louisiana,95-47-6,o-Xylene,,ug/m3,1.2,ug/m3,false,93,70357
08/17/2010 12:00 AM,Air,GI09-20100816-0929-24,GI09,Louisiana,179601-23-1,m p-Xylene,,ug/m3,1.2,ug/m3,false,39,70357
08/17/2010 12:00 AM,Air,GI09-20100816-0929-24,GI09,Louisiana,100-41-4,Ethylbenzene,,ug/m3,1.2,ug/m3,false,50,70357
08/17/2010 12:00 AM,Air,GI09-20100816-0929-24,GI09,Louisiana,108-88-3,Toluene,4.2,ug/m3,1,ug/m3,true,46,70357
08/17/2010 12:00 AM,Air,GI08-20100816-0827-PUF,GI08,Louisiana,91-20-3,Naphthalene,0.064,ug/m3,0.033,ug/m3,true,2,70358
08/17/2010 12:00 AM,Air,GI08-20100816-0827-PUF,GI08,Louisiana,207-08-9,Benzo[k]fluoranthene,,ug/m3,0.033,ug/m3,false,12,70358
08/17/2010 12:00 AM,Air,GI08-20100816-0827-PUF,GI08,Louisiana,50-32-8,Benzo[a]pyrene,,ug/m3,0.033,ug/m3,false,18,70358
08/17/2010 12:00 AM,Air,GI08-20100816-0827-PUF,GI08,Louisiana,193-39-5,Indeno[1 2 3-cd]pyrene,,ug/m3,0.033,ug/m3,false,0,70358
08/17/2010 12:00 AM,Air,GI08-20100816-0827-PUF,GI08,Louisiana,53-70-3,Dibenz[a h]anthracene,,ug/m3,0.033,ug/m3,false,39,70358
08/17/2010 12:00 AM,Air,GI08-20100816-0827-PUF,GI08,Louisiana,56-55-3,Benz[a]anthracene,,ug/m3,0.033,ug/m3,false,24,70358
08/17/2010 12:00 AM,Air,GI08-20100816-0827-PUF,GI08,Louisiana,218-01-9,Chrysene,,ug/m3,0.033,ug/m3,false,82,70358
08/17/2010 12:00 AM,Air,GI08-20100816-0827-PUF,GI08,Louisiana,205-99-2,Benzo(b)fluoranthene,,ug/m3,0.033,ug/m3,false,65,70358
08/17/2010 12:00 AM,Air,V02-20100816-0810-24,V02,Louisiana,95-47-6,o-Xylene,,ug/m3,0.74,ug/m3,false,41,70091
08/17/2010 12:00 AM,Air,V02-20100816-0810-24,V02,Louisiana,100-41-4,Ethylbenzene,,ug/m3,0.74,ug/m3,false,74,70091
